
1664685809.dat<>【悲報】NPB「インド人に野球を紹介してみた！みんな野球に興味を持ってくれるかな」ﾜｸﾜｸ&#8680;結果  [338391165] (116)
1664700274.dat<>ドムドムハンバーガー、厚焼きたまごバーガーが330円から370円になる  [402859164] (45)
1664678311.dat<>お前ら、大学どこ行ってたの？　僕は東邦大学看護学部  [481381131] (35)
1664687027.dat<>【悲報】高齢化で教育に予算をかけられなくなった日本、完全に衰退コースに乗ってしまう…やっぱり高齢者がこの国の癌なんだ  [137726649] (25)
1664670638.dat<>【悲報】ロシアさん、ガチで核兵器使いそうな模様  [535650357] (440)
1664672683.dat<>若者「統一教会を解散させるついでに、日本共産党と朝鮮総連も解散させてください。破防法監視団体だし」  [889545657] (242)
1664688423.dat<>結局諸星大二郎の最高傑作はなんだよ？  [835524964] (78)
1664694234.dat<>山手線、黒塗りになる  [402859164] (23)
1664702000.dat<>たまに社用車に男女２人で乗ってる社用車見かけるけど、あれいいの？いかがわしいからとりあえずクレームいれてるけど…  [814293273] (9)
1664671426.dat<>風俗嬢「言葉攻めがほらーほらーほらほらしか言えない客、笑い堪えるのに必死だから。無理して攻めなくていいよ」  [438628431] (50)
1664682910.dat<>でもミサトさんがいきなり「新たな槍をここで作ってシンジ君に届けましょう」って言い出した時は笑ったよな。  [339885996] (19)
1664629265.dat<>猪木vsアリって、今考えたら猪木のボロ負けだよな  [842194458] (154)
1664701743.dat<>【速報】ヤクルト・村上、令和初の三冠王決定的  [931948549] (32)
1664694921.dat<>杉村太蔵「国葬招待状…来たんですけど…」阿川佐和子「？」太蔵「収録あったんで欠席です」一同「&#128562;」  [296617208] (148)
1664475007.dat<>【新型コロナ】嫌儲対策本部 ☆330  [414519944] (99)
1664683975.dat<>【悲報】アメリカ人さん、とんでもない物を食べながら野球観戦してしまう……  [633829778] (205)
1664675421.dat<>【悲報】オタクさん「この子は普乳だね…Cカップくらいかな？」  [701470346] (137)
1664701236.dat<>今日、朝から嫌儲見れなくて今開いたら新着スレ４００越えてて晋三がバクバクしてる…  [814293273] (7)
1664700306.dat<>【悲報】チェチェン首長「もう小型核使えや&#128545;&#128162;」  [966095474] (22)
1664640389.dat<>「ラーメンショップ」ってどんな店なの？たまに名前聞くけど  [663277603] (108)
1664681083.dat<>【超速報】安倍晋三、安倍&quot;普&quot;三だった&#10071;影武者説濃厚か  [873218469] (133)
1664628305.dat<>嫌儲ウマ娘部  [573472858] (164)
1664698957.dat<>婚活女子「グレタは女だから注目されてるだけでさァみたいにネットの薄いコメント延々とする男がいてキモかった」  [438628431] (27)
1664702256.dat<>共産党が「非実在児童ポルノ」を問題視したときの嫌儲  [932029429] (14)
1664673793.dat<>Z世代って何やねん！Zって何だよ！誰が言い出したんだ？新人類の俺達に説明しろ!&#128568;  [142738332] (84)
1664681434.dat<>【動画】ミズノのTシャツを着たエロ可愛い女の子が発見されるｗｗｗｗｗｗｗｗｗｗｗｗ  [585654248] (55)
1664529290.dat<>【悲報】声優の星希成奏さん、「急性リンパ性白血病」のため活動休止  [788292605] (394)
1664457726.dat<>雑談1909  [892297506] (35)
1664700553.dat<>「子供がほしい」&#128072;これ意味わからん！子育てとかクソ大変なだけじゃん！DINKS最高！  [297142216] (35)
1664692825.dat<>「下半身を見せてくれ！」＿10代後半から20代前半くらいの男が、男子児童にお願い事をする事案発生  [126099962] (15)
1664629469.dat<>めっちゃMinecraftみたいな服が見つかる お前らの想像の64倍くらいMinecraft  [206389542] (152)
1664687628.dat<>【乞食速報】今日のスプリンターズステークスでナランフレグの複勝100円買うと340円くらいになって返ってくる可能性があるぞ！【競馬】  [767882386] (84)
1664682803.dat<>人気アニメ「ゆるキャン△」でもっともSEXしたいキャラが閣議決定されました&#129303;君たちも今後はこの子でシコるように&#128548;  [562983582] (110)
1664615014.dat<>政府、ガソリン補助金来年春まで延長へ。総額4兆円超えへ  [256556981] (73)
1664509582.dat<>【害獣】イッヌさん、一線をガチのマジで越えてしまう&#128054;  [338391165] (805)
1664695249.dat<>フランス人「プライベートジェット機を使ってる奴は環境破壊のゴミクズ人間」  [667744927] (10)
1664698369.dat<>風俗嬢「金払ってんだからサービスしてって言う奴、何様？てめえみたいなキモ爺と目合わせて話すだけで充分サービスだろ」  [438628431] (17)
1664632727.dat<>【悲報】スクリプト＝FAX＝F9＝神房男さん、運営の警告にビビって荒らしをやめてしまうｗｗｗｗｗｗ  [308389511] (320)
1664679896.dat<>肛門の横に小さい穴開いて膿出てきてるんだけど、なんだよこれ・・・肛門の赤ちゃんかよ  [481381131] (23)
1664681137.dat<>【就職】政府「氷河期世代をIT技術者に育成するぞ！」さすがに40オーバーは無理じゃね…★2  [812534709] (76)
1664518419.dat<>AMD ZEN4 これまで「３～万円」で買えていたマザーボードが「最低５～１５万円」で整理券配布も完全に空気になる  [169920436] (632)
1664694601.dat<>【悲報】シック萩生田「あー解散命令は難しいわ…無理やろなあ&#129303;&#127994;」  [436667801] (126)
1664641794.dat<>【悲報】天皇、国体開会式でめっちゃいい笑顔になる 聖帝の国葬儀には来なかったくせによ&#128545;  [206389542] (47)
1664694978.dat<>Xbox Series S「RTX2060級の性能です。消費電力低めです。最新洋ゲーできます。Game passあります」もうこれでよくないか  [811796219] (121)
1664673528.dat<>【社畜】連続社内小説ちくどんどん&#128557;&#128025;  [256556981] (29)
1664622769.dat<>(ヽ'ん`)「彼女なんか居なくてもいいんだ」これ病気だった  [535650357] (61)
1664686055.dat<>『好きな女子ｱﾅ一人と偶然出会いめちゃくちゃ惚れられて付き合って結婚できる』『23区内のｺｲﾝﾊﾟｰｷﾝｸﾞ一つﾗﾝﾀﾞﾑで貰える』どっちがいい？  [307387508] (79)
1664604925.dat<>シャインマスカットって言うほど旨いか？  [663277603] (288)
1664556546.dat<>つげ義春、花輪和一、みうらじゅん、丸尾末広、山野一、ねこぢる、根本敬…「ガロ系」と呼ばれるアングラサブカル漫画の魅力  [992747538] (173)
1664635227.dat<>【訃報】新党さきがけ初代代表の武村正義さん亡くなる 享年88  [377482965] (16)
1664548584.dat<>【悲報】 「どん兵衛」のCM、エッチ過ぎる！！！  [303493227] (194)
1664614206.dat<>サイバーパンク：エッジランナーズを観て心が壊れてしまう人が続出中！！史上最高のアニメだぞコレッ！！  [387413547] (152)
1664676106.dat<>【PC】 ASRockの最新マザボ、クソ仕様で大問題に  [991882504] (206)
1664538244.dat<>【ミリオンライブ】イベントグッズ事前販売は今週末、10月2日(日)まで！！  [973634127] (14)
1664665371.dat<>【悲報】松戸行方不明女児の親『さやを保護して下さっている方へ。』声明発表★2  [926155666] (384)
1664623700.dat<>【正論】れいわ新選組大石あき子「天皇制は差別、わたしはあらゆる差別に反対する。よって天皇制反対」  [438628431] (54)
1664678813.dat<>【底なし】五輪汚職で新たな疑惑　電通ステーキ高橋さん､ADKに対し同じ大学出身でゴルフ仲間の休眠会社へ多額の送金を指示  [597533159] (252)
1664700570.dat<>【緊急】『少女革命ウテナ』なぜかTwitterトレンド急上昇、あとコーラサワーも  [738324433] (7)
1664618304.dat<>【悲報】アントニオ猪木、ガリガリ君を食べた翌日に急変し死亡  [802034645] (245)
1664620671.dat<>”テレビ見ない自慢”   [189442403] (734)
1664701510.dat<>なぜ岡くんとルシファーはこんなにも嫌儲で愛されるのか  [522087641] (5)
1664687952.dat<>ビズリーチ運営会社、1年で利益4倍に。来期は更に1.5倍増見込み&#9757;&#128105;  [256556981] (28)
1664677312.dat<>世界の中でも安い日本のビッグマック価格 日本人が気付かぬ「貧しさ」  [303493227] (207)
1664695276.dat<>「シンギュラリティ」＜－　この言葉で思いついたもの  [409028618] (60)
1664698907.dat<>村上宗隆さん、明日の試合で3打数0安打以上で三冠王確定  [469534301] (14)
1664694964.dat<>鈴木エイトさん「地元の警察署の警察官の方々が毎日自宅付近一帯をパトロールしてくれています」  [121769341] (20)
1664690278.dat<>抗がん剤の世界的権威「野菜スープはガチで効く」お前らも味噌汁なんて捨てて野菜スープの世界に来いよ  [492715192] (85)
1664639730.dat<>カディロフ「ウクライナに戦術核で一発逆転や！プーチンはよ！」  [112216472] (51)
1664683135.dat<>【悲報】ガチで暑い&#129397;  [297142216] (36)
1664673341.dat<>羽生善治「休みの日はソファに座って何時間もボーッとしている」  [581480879] (25)
1664686082.dat<>粗品「凱旋門賞は日本馬は来ない」外国馬１６頭の単勝購入  [256556981] (36)
1664643781.dat<>お前ら、どこの族入ってた？　俺はアーリーキャッツ柏支部８８年卒業  [481381131] (85)
1664682165.dat<>ノーベル平和賞受賞者にショタレイプ疑惑  [377482965] (33)
1664698676.dat<>萩生田「批判多いな…せや！」→電気代補助&#128548;  [399259198] (12)
1664694638.dat<>「電話番号何番？」小柄な男が女性に声をかけて体を触る事案が発生&#8212;&#8212;福岡市  [345412363] (22)
1664694513.dat<>Apple、iOS16からiOS15へダウングレードを可能にしてしまう。絶望したゲーマーも救われる  [871438384] (15)
1664667940.dat<>【朗報】昨日の都民の日に放送された｢翔んで埼玉｣が大受け｡｢埼玉県民｣がトレンドに  [737440712] (45)
1664663077.dat<>【悲報】長渕剛のコンサート、完全に右翼の集会www  [298194473] (469)
1664699407.dat<>【悲報】新作ガンダム、ウテナだった。女主人公、学園、決闘、敵は男、花嫁、百合  [115031854] (22)
1664694240.dat<>カメラ非搭載、通話自動録音の社畜専用ケータイ。不要なアプリの使用制限も可能  [443844816] (20)
1664696894.dat<>ノーベル文学賞候補に日本人、多和田葉子さん  [147827849] (39)
1664699842.dat<>昇天で円楽特集&#128546;&#128557;&#128166;  [805238285] (13)
1664682691.dat<>【悲報】「お前たちは大砲のエサだ！」言われたロシアの召集兵、上官の顔を殴る。これがケンモメンの理想の国か…  [633829778] (131)
1664630114.dat<>ケンモメンって皆いい年なのに、責任ある仕事の話とか聞かないけど何で？  [242521385] (172)
1664701044.dat<>「災害ボランティア」とかボランティア活動に参加してる奴らって本当に気持ち悪いよなw  [814293273] (7)
1664694172.dat<>東京＋2922（10月2日）  [597533159] (24)
1664626268.dat<>【嫌儲国勢調査】チンポが右曲りか左曲がりか書いてけ  [926155666] (137)
1664525756.dat<>【悲報】ウクライナ北東部リマンのロシア軍、完全に包囲される プーが撤退を許可しない限り総玉砕へ 令和の日帝w  [116644829] (344)
1664617092.dat<>俺達の韓国兄さん、ついにウクライナへ4300億円相当の武器を送ることに合意  [427211404] (36)
1664685959.dat<>【正論】プーチン「アメリカはいまだに日本を占領し監視している。日本は奴隷のように沈黙し蛮行を受け入れている」  [687522345] (32)
1664640598.dat<>ガーシー砲 橋本環奈、かえぴょんとかいう女性に毒されていた。よくわからんけど売春斡旋してる奴を告発すれば終わる話じゃね？  [715715613] (285)
1664576306.dat<>ガストの値上げペースがヤバい！今年入って3度目の値上げ  [126042664] (308)
1664675090.dat<>リマンってロシア領ドネツク州なんだろ。だから、今はウクライナ軍がロシアを侵略していることになるじゃん  [805596214] (77)
1664581687.dat<>英国でロリ漫画違法判決!!→日本共産党「表現の自由を盾にせずロリ漫画を違法とする英国に拍手&#128518;日本でも議論していく」  [352992134] (542)
1664627926.dat<>【悲報】ﾌﾗﾝｽ人「日本のﾒﾃﾞｨｱは堕落し政治はｶﾙﾄ宗教に汚染されている。政府は法的根拠もなく国葬を強行し世界中に恥を晒した」  [115031854] (344)
1664688141.dat<>【訃報】富士山工事用モノレールに観光目的で親族を乗せて事故。女性が足を挟まれて骨折。  [339885996] (90)
1664689296.dat<>【朗報】日本国民、給与150万円アップまで残り1年ＷＷＷ  [551743856] (172)
1664689896.dat<>【画像あり】木村カエラ「スッケスケなワンピースで、みんなをイチコロ」写真を公開！  [857917272] (57)
1664596107.dat<>【朗報】手取り15万男「人生楽しいです、結婚も子供も諦めましたが」  [338391165] (391)
1664695674.dat<>【悲報】Twitterのいいねの押し合い、ガチでくだらないｗｗｗｗ  [205531392] (34)
1664672572.dat<>ジオングに足って必要ないだろ。 宇宙空間で戦ってんだし。 偉い人にはそれが分からんのかもしれんが  [303493227] (169)
1664622952.dat<>KAZUYA「山本太郎は他党に厳しい癖に、自党の不祥事には甘いクズ」  [438628431] (18)
1664670111.dat<>【悲報】声優個人板で一番勢いがあるスレが「田村ゆかり」という現実  [616817505] (28)
1664671127.dat<>インドネシアで暴動、なぜかＮＨＫが速報、１５０人ほど死亡、ロイター通信報道  [117074539] (203)
1664669762.dat<>「求人誌に書いた基本給」が嘘なら「法定利息を加えた差額」が請求可能に、サラ金過払金に次ぐ金脈に弁護士司法書士が熱視線&#128552;  [422186189] (108)
1664699400.dat<>自分のことを有名人だと思い込んでるYouTuberが発見される  [842194458] (24)
1664581991.dat<>嫌儲競馬部  [226731781] (193)
1664690240.dat<>けつあな確定、流行語大賞の最有力候補に。それ以外にあるのか？  [628273678] (58)
1664670990.dat<>日本人「ロシア政府の戦死者数を信じている？」&#12288;ロシア人「信じたい。赤紙が届いたから明日出頭するんだ。」  [492515557] (40)
1664584963.dat<>プーチン「我々ロシアは何も失っていない」  [547879162] (385)
1664558221.dat<>日本で洋楽でもラップだけ流行らないのはアメリカの異常なドラッグ文化のせいでもあると思う  [718158981] (146)
1664458698.dat<>リコリス・リコイル、マジで10年に1度の神アニメになる。まどかマギカ、コードギアスは超えた。  [811796219] (245)
1664693504.dat<>安心院(読めない)で収穫シーズンはじまる  [399583221] (39)
1664670209.dat<>車が臭いんだがおすすめの消臭剤教えて  [461720854] (65)
1664672138.dat<>【速報】テコンダー朴に新キャラ「和泉伸次郎」登場！「おぼろげながら浮かんできた！日本は韓国に謝罪しろォ！」  [137726649] (286)
1664594349.dat<>嫌儲グラブル部  [866252165] (136)
1664669748.dat<>『赤ちゃんの鳴き声』これマジでうざすぎるだろ……  [535650357] (87)
1664686726.dat<>【正論】カンニング竹山「国葬に国民の6割反対しているんだっていうけど本当？&#129299;反対デモも&quot;色んな団体&quot;混じってる」  [436667801] (135)
1664699928.dat<>【実況予告】犬神家の一族、戦国自衛隊  [235055193] (4)
1664553690.dat<>【悲報】紀藤弁護士、余りに有能すぎると話題に  [772355318] (398)
1664548453.dat<>ゼレンスキー、NATO加盟申請を表明  [492515557] (660)
1664691839.dat<>和式トイレのレバーを足で踏みつけて流す不届き者がいるらしい&#128544;&#128169;  [805238285] (32)
1664696823.dat<>中曽根康弘「政治家の人生は歴史という法廷において裁かれることでのみ、評価される」 自らの業績の検証を後世に委ねて死去  [545512288] (16)
1664692276.dat<>日曜日のこの時間くらいから明日の労働が頭を支配してきて鬱になるよな&#128549;  [297142216] (14)
1664699626.dat<>鈴C  [399583221] (5)
1664697177.dat<>大学に落ちた偉人&#128072;誰かいるか？  [769327952] (30)
1664695231.dat<>リマンって現状ロシア領なわけじゃん。ウクライナ軍がリマンを占領しても、住民投票をしないとウクライナに帰ってこないんだぜ  [805596214] (22)
1664652683.dat<>統一教会をめぐって法務省や警察庁も動いていた。もう勝ち目はないぞ壺  [805596214] (25)
1664638168.dat<>【画像】実写スパイファミリーのヨル役(AKB)サジェストが「ブス」で埋まる  [712093522] (622)
1664695530.dat<>YouTubeに昔｢Bandicam｣って文字が入ってるクソ画質の動画、あったでしょ。  [153490809] (47)
1664670035.dat<>爆笑問題・太田の｢統一教会に救われた人もいる！｣主張、信者三世に完全否定されるwww  [814293273] (82)
1664685084.dat<>若モメンってやっぱ「敢えてラップを聴かないで他のジャンル聴いてる俺かっけー」とかやってんの？  [377482965] (17)
1664659883.dat<>民主主義国の人口、世界で3割未満に。我が国は少数派だったんだな  [944881446] (74)
1664677818.dat<>長渕剛「北海道の土地を海外に売るな！」片山さつき「素晴らしい！敵は狡猾ですが頑張りましょう！」  [963243619] (245)
1664697157.dat<>【正論】落語界の大御所「菅がスピーチの参考にしてる本に直接マーカーひいたりページ折ったりと聞いて…許せません」  [339712612] (25)
1664674204.dat<>風俗嬢「お前ら朝から晩まで週5で死ぬほど働いて年収私の1/3にも満たないってどんな気持ち？」  [438628431] (229)
1664695131.dat<>オールバックの白髪ジジイってかっこいいよな  [358267739] (18)
1664699092.dat<>ウク信、博士の俺を脅迫するようになる。こいつらヤバいだろ  [805596214] (4)
1664699223.dat<>そろそろ巴と澪どっち選ぶか決まっただろ？  [382163275] (3)
1664542272.dat<>風俗嬢「年収2000万の私が、年収400万程度のおっさんに説教されるとか冷静に考えてウケる」  [438628431] (473)
1664613904.dat<>（ヽ´ん`）発達障害・うつ・障害手帳持ちの嫌儲民が今日やった・やってる事を書き込む雑談スレ  [775994214] (33)
1664685319.dat<>公衆トイレで男性警察官が首吊り自殺  [402859164] (34)
1664631547.dat<>「ヤマノススメ」の女の子達、完全に「女」になってしまう  [399583221] (225)
1664696031.dat<>風俗嬢「俺、○○大卒だからって言う奴さ、大学って何十年前の話？いつまで過去の栄光でマウント取る気？」  [438628431] (14)
1664677620.dat<>南極基地でセクハラやホモフォビアが蔓延してる事が判明  [377482965] (20)
1664689310.dat<>このイラストなんか興奮する  [317527133] (13)
1664673459.dat<>小1女児のマスク外してキス。38歳会社員の男を逮捕 ＜&#65293;少女漫画にありそう  [303493227] (22)
1664681742.dat<>【悲報】識者「日本のビッグマックは低賃金の日本人が作ってるから安い。でもiPhoneは日本人には作れない。もう買えなくなる」  [206389542] (80)
1664679832.dat<>新海誠の映画、つまらなそう言いながらも結局気になって見に行くケンモメン  [701470346] (35)
1664668923.dat<>【悲報】「焼き肉するからサニーレタス買ってこい」って言ったら「レタス」買ってきた妻を暴行、41歳夫を逮捕  [186586446] (610)
1664617837.dat<>【画像】イオンにエッチなメスガキ&#128525;  [511335184] (92)
1664693750.dat<>飼い犬のうんちを飲み込んだ女性がブリストル王立診療所に運ばれ入院  [402859164] (21)
1664607589.dat<>「インド人はあまりナンを食べない」「中国人はあまり烏龍茶を飲まない」→こういうの他にある？  [633829778] (208)
1664698350.dat<>【悲報】西アフリカ・ブルキナファソで今年2度目のクーデター、大統領が追放、フランス領事館が焼き討ちされる&#128552;  [511335184] (9)
1664611209.dat<>Apple「この写真がAppleの技術の粋を結集させたiPhone14Proで撮られた物です。フフフ、怖いか？」  [931948549] (227)
1664691597.dat<>【悲報】北アルプスのジャンダルムで60歳女性が死亡、なぜ高齢者は登山をしてしまうのか  [452836546] (53)
1664607148.dat<>ホロライブ6期生のユニット「秘密結社holoX」の誕生秘話が「ジャンプ＋」で漫画化決定。配信は11月1日から  [268718286] (49)
1664694959.dat<>お前ら、なんで生きてるの？  [776622462] (48)
1664694665.dat<>飼い主「預かったカメはどうしたの？」町職員「放してやった」  [807233202] (27)
1664694624.dat<>打首獄門同好会、声出し解禁  [955949967] (9)
1664695998.dat<>嫌儲声通らない部  [256556981] (3)
1664687612.dat<>ヤフコメ民「知人がアンガーマネジメント教室に行って講師に色々質問したら講師にキレられたw」  [441978185] (15)
1664693396.dat<>Appleの黒歴史。iOS更新でこっそりiPhoneの性能が低下→バレて集団訴訟。消費社会の闇『計画的陳腐化』  [871438384] (40)
1664696761.dat<>日本人、飛行機を降りるのにも急ぎたい  [667744927] (32)
1664593363.dat<>【朗報】日本企業をリストラされ中国企業に拾われた日本人技術者たち、日本企業を危機に追い込む&#128552;  [271912485] (323)
1664686876.dat<>竹中平蔵「私が利益誘導した？そんなのゲスの勘ぐりですよ。雇用をつくる仕事をしただけです」  [256556981] (46)
1664683929.dat<>地方の赤字路線は廃止すべき。これ以上、都市の人の電車賃を彼らに渡すべきではない。  [889545657] (40)
1664695992.dat<>なぜ、天皇家は15世紀まで「朝鮮の神」を信仰していたのか。タブー化した『園韓神祭』とは  [237216734] (16)
1664671108.dat<>嫌儲板、おしっこは座ってする派に占領される&#128557;  [931948549] (124)
1664687428.dat<>コロナ対策費７７兆円、返済方法が見つからない  [147827849] (29)
1664604284.dat<>何故有線イヤホン派が激減したのか　無線イヤホンが主流へ  [357846933] (386)
1664576544.dat<>マダムシンコ「工場でケーキを作る仕事です、月収35&#65374;50万円です」→「閲覧者を増やすためで本当の給与じゃないから」  [696684471] (604)
1664671206.dat<>Z世代「自粛生活で身体貧弱です、映画等速だと見れられません、貧乏です」　&#9664;これが日本の“最期”を看取る世代になるという事実  [701470346] (49)
1664683543.dat<>文鮮明7男、母親を「魔女のような詐欺女！韓鶴子バビロン」教祖一家の家庭も崩壊  [687522345] (44)
1664691667.dat<>【感動】滋賀大学医学部の集団レイプ事件、友人251人で「寛大な処分を求める！」という嘆願書を出してしまう  [802034645] (71)
1664609499.dat<>竹田恒和、ガサ入れ  [419054184] (426)
1664572102.dat<>【米株】ダウ 29,000ドルを割る  [882679842] (267)
1664691240.dat<>郡司真子「AV新法の条文や付帯決議に私たちの文言を入れることに尽力してくれた日本共産党と山添拓さんに投票します」  [932029429] (8)
1664619232.dat<>【悲報】まんさん「不妊治療に失敗し返金された40万円を握りしめ泣きながら駅の2階から投げ捨てたらみんな必死に拾ってた」1万いいね！  [802034645] (90)
1664697830.dat<>久しぶりに回転寿司行ったら1皿120円でワロタ。1皿90円の時代から寿司も小さくなって値段33%アップとか誰が食うんだよこんなゴミ食品  [296617208] (6)
1664627307.dat<>まんさん「うちの両親が送ってくれた新米を夫が残してた&#128162;ギャオオオオオン」  [511335184] (105)
1664457873.dat<>OPもEDも素晴らしいアニメ  [633829778] (650)
1664696178.dat<>共産党ジェンダー平等委員会「吉良よし子議員は安倍打倒デモの生首轢きを支持してない！ミソジニーを許さない！ジェンダー平等社会を！」  [932029429] (19)
1664688525.dat<>安倍晋三「エロ漫画の修正をモザイクにしました、AV規制しました、コンビニからエロ本撤去しました」　こいつが評価される理由  [552894124] (37)
1664662686.dat<>【悲報】官僚「弔辞感動しました！」岸田総理「……嫌味かぁぁああ！！！」ｷﾞｬｵｵｵｵﾝﾝﾝﾝ  [926155666] (138)
1664455307.dat<>【朗報】菅「日本よ、日本人よ、世界の真ん中で咲き誇れ、これがあなたの口癖でした&#128116;」どんな口癖だと話題に&#129488;  [436667801] (755)
1664685264.dat<>中国の国産ジェット旅客機C916ついに形式証明取得。年内納車して商用運航開始にカウントダウン。既に800機受注  [624898991] (58)
1664684080.dat<>高齢者から若者まで、あらゆる年齢層で、日本人の胃酸の分泌量が年々増え続けているという。  [801868419] (10)
1664673961.dat<>【緊急】ひろゆき、いつの間にか来日…さっさと逮捕して４億円差し押さえろよ警視庁  [137726649] (30)
1664690727.dat<>【悲報】長渕剛「北海道の皆さん！外国人に土地を売らないで！」道民「じゃあお前が高値で買ってくれ！口だけか？金を出せ」  [127398796] (57)
1664661875.dat<>大谷翔平、４３億円の１年契約でエンゼルスと合意  [402859164] (370)
1664641305.dat<>嫌儲ドラクエウォーク  [245325974] (29)
1664696438.dat<>嫌儲今年のノーベル賞は日本人受賞者がいなければいいなと思ってる部  [206389542] (18)
1664688103.dat<>「リコリス・リコイル」のEDをやたらYouTubeでオススメされるようになったんだけど本編は面白いの？  [268718286] (41)
1664680996.dat<>【映画】ケンモメンが好きな「ハリウッド俳優」って誰&#129300;おれはフィリップ・シーモア・ホフマン  [562983582] (39)
1664685513.dat<>【謎】「ハイペリオン」&「宇宙のランデヴー」が映画化。DUNEといい近年古典SFが映像化されるのはなぜ？  [144132995] (60)
1664689898.dat<>【画像】イギリスの新聞、無関係の黒人を「わが国の財務大臣」として掲載してしまうｗｗｗ  [634670341] (28)
1664680962.dat<>風俗嬢「飲食物とか差し入れする客気持ち悪いからやめて、てか言わせんなよ。そんなんより現金渡せよ」  [438628431] (38)
1664670076.dat<>【グロ】ロシア兵、ウクライナで豚のエサになる&#128546;&#12288;プーチンははよ止めろ  [492515557] (104)
1664595601.dat<>若者「一生アルバイトなのはおかしい」「賞与もない」【悲報】  [399259198] (445)
1664684973.dat<>【朗報】中国で『日本語』を選択受験する高校生が急増「すごく簡単な言語だから」  [237216734] (70)
1664691890.dat<>アメリカ「偶然たまたま誰がやったか分からないパイプライン爆破で欧州とロシアを永遠に断ち切るチャンスがやってきた」  [624898991] (19)
1664688993.dat<>ペイペイ、各自治体で30%オフ・マックド半額・31アイス20%オフ ハゲ…ありがとう…&#128546;  [667744927] (11)
1664606068.dat<>パナソニック社員「残業規制のせいで今から1,2年の間に深刻な情報流出が多発します。人よこせ」パナCIO「（ｼｭﾊﾞﾊﾞﾊﾞﾊﾞﾊﾞ!）改善します」  [594040874] (134)
1664685235.dat<>【悲報】日本、民主党政権のせいでとんでもない貧困国になってしまう…  [137726649] (65)
1664668607.dat<>男は背中で個性をアピール！バックプリントTシャツは文字かイラストに分かれてる！  [377482965] (17)
1664680780.dat<>【泥仕合】静岡･川勝知事｢リニア開業が遅れるのは神奈川県のせい｣ 神奈川･黒岩知事｢何言ってだこいつ｣ JR東海｢静岡のせいだぞ｣  [597533159] (64)
1664694584.dat<>徳光和夫氏の購入車券 合計金額は不明になっている理由を考察  [235055193] (6)
1664694553.dat<>ツイッター民「ボボボーボ・ボーボボはポリコレ漫画。黒人が全体主義と戦うストーリー。」  [492515557] (15)
1664692594.dat<>「クロスワードが解きたかった」無職、雑誌を万引きして逮捕。税金で作った国会クロスワードでも解いてろ。タダだし  [389326466] (16)
1664611244.dat<>Hanada「日本人の6割極左暴力集団、信者が告発&quot;魔女狩り報道&quot;、魔女狩り自民党は解党しろ！ 「アベガー」こそカルト」  [517459952] (78)
1664596918.dat<>皇族ほんこん「円安で中国経済が滅ぶ！！」  [712093522] (86)
1664689098.dat<>日本人、共働き育児は無理ゲーが浸透  [256556981] (90)
1664680991.dat<>今年のノーベル文学賞、村上春樹(73)が英国ブックメーカーで人気2位に！アカデミー賞も取ったし今年マジいけるだろ！  [373620608] (87)
1664675206.dat<>プロレスって&#128165;なんで人気なくなったの&#129300;  [805238285] (79)
1664695552.dat<>個室エステの抜きアリ/ナシを確実に見分ける方法を発見して史上初のノーベル物理学賞、経済学賞、平和賞の3冠取りに行く  [112216472] (10)
1664664722.dat<>TCGシャドウバース版ウマ娘、大量生産により初日から定価割れで転売屋全殺し。キャンセル続出でショップも巻き添え大爆死か  [792931474] (78)
1664692008.dat<>友人「もうあなたとは絶交よ！二度と連絡して来ないで！」（ヽ´ん`）「ん…そうする」  [792931474] (25)
1664691185.dat<>スズキ、ベンチャー企業と協業で空飛ぶ車を量産へ  [634670341] (12)
1664691471.dat<>精神障害者保険福祉手帳１級・障害基礎年金１級を手に入れた、特権階級とか言われるけどマジで生き地獄だからね  [776622462] (6)
1664684216.dat<>【】 在日ラトビア人、日本に来る外国人に注意喚起 「&quot;そうめん&quot;に気を付けろ」  [991882504] (80)
1664662159.dat<>人生けっこう順調なのに嫌儲にいるやついるじゃない、あれなに？  [478990753] (74)
1664644867.dat<>【速報】チェチェン首長カディロフ、リマン撤退を受け低出力核兵器の使用を具申  [308389511] (163)
1664540807.dat<>日本人には生み出せなかったゲーム『原神』2年で5000億円稼ぐ  [994218902] (248)
1664695078.dat<>モーニングショーでお馴染みの梶本修身医師『サウナは百害あって一利なし……』&#129494;&#8205;♂&#129494;&#8205;♀&#9832;&#128018;  [718678614] (13)
1664617611.dat<>銀英伝「宇宙空間で二次元の戦いをします」&#8592;アホかよ  [492515557] (315)
1664694028.dat<>日本共産党の正体を伝える団体さん、安倍が死んでから更新がなくなってしまう。一体なぜ…  [389326466] (14)
1664630546.dat<>「醤油を取ってくれると嬉しい」(ヽ´ん`)「(仮想的な状況での感想を述べてるな…)そうなんですね！」  [742348415] (16)
1664688345.dat<>【悲報】ネコ界のジャンヌダルク「殺処分される猫を減らしたい」・・・猫の金玉をもぎ取る虐待をしているだけのジルドレェだった  [807233202] (22)
1664532383.dat<>嫌儲ポケモンGO部 ★817  [892297506] (39)
1664612699.dat<>真夏の夜の淫夢  [765249953] (1002)
1664692044.dat<>おじさんだけどサイゼ来て小エビのサラダムシャムシャ食ってる  [416465169] (25)
1664680259.dat<>『ラストオリジン』と『ブルーアーカイブ』の違い  [991882504] (34)
